-1.699999999999999956e+00,-1.000000000000000056e-01
-1.699714592887544784e+00,-1.107960844665891870e-01
-1.697914940379771309e+00,-1.325695096952726748e-01
-1.694593767903390225e+00,-1.543797313340582733e-01
-1.690065551116730402e+00,-1.761929521808835997e-01
-1.684610923924135140e+00,-1.978285918766223284e-01
-1.678433371205723779e+00,-2.193086559594744633e-01
-1.671708037952162496e+00,-2.406816359446372899e-01
-1.664575636492073185e+00,-2.620027310411843779e-01
-1.657205080299089639e+00,-2.831953066909049244e-01
-1.649636530380685251e+00,-3.044593804454850949e-01
-1.641954638311612147e+00,-3.256766664397186539e-01
-1.634228484763219580e+00,-3.468843194847386346e-01
-1.626473411255604518e+00,-3.681104844590459280e-01
-1.618841131120026811e+00,-3.894004641417354584e-01
-1.611458042353018927e+00,-4.107736838993864548e-01
-1.604182372284349567e+00,-4.321142637778307982e-01
-1.596940305301140839e+00,-4.534649067838788516e-01
-1.590324798817925434e+00,-4.734468794192215890e-01
-1.583923556135767852e+00,-4.934768177417341306e-01
-1.577741311335642882e+00,-5.135649976714029563e-01
-1.577292447024685851e+00,-5.182125765452342270e-01
-1.575165427814925634e+00,-5.269046918423799797e-01
-1.572171696000787655e+00,-5.457468627934048966e-01
-1.570413427215638480e+00,-5.680971252539572802e-01
-1.569918054922229356e+00,-5.903500593108461647e-01
-1.570439933599520721e+00,-6.125217901694703926e-01
-1.571971819776159629e+00,-6.350823016593166725e-01
-1.574367974669885983e+00,-6.576537162744434672e-01
-1.577789366718998387e+00,-6.801986500661155732e-01
-1.581709736468359440e+00,-7.023446609046175571e-01
-1.584729381942093118e+00,-7.239922616539524736e-01
-1.586059115480014547e+00,-7.454553418053787572e-01
-1.585216654724139307e+00,-7.668173660457884289e-01
-1.581902421949709758e+00,-7.879874961060888694e-01
-1.576265448172213590e+00,-8.090524469727072843e-01
-1.568781695390920605e+00,-8.295945843383343288e-01
-1.559785670529257429e+00,-8.497576101601207466e-01
-1.549656928544331791e+00,-8.695119128656211283e-01
-1.538638517686607310e+00,-8.889762915957728495e-01
-1.527003487360516942e+00,-9.081129978167934436e-01
-1.514927493876324860e+00,-9.270403130186940510e-01
-1.502538477541903950e+00,-9.458565481311372869e-01
-1.489967791634944305e+00,-9.645758420009515888e-01
-1.477291033112479113e+00,-9.832557052538998255e-01
-1.464565189914474930e+00,-1.001812823957715315e+00
-1.451758014789767737e+00,-1.020319731606942559e+00
-1.438811204953874823e+00,-1.038629562138301043e+00
-1.425563257735266154e+00,-1.056645925651810147e+00
-1.411908072080590548e+00,-1.074404162576456878e+00
-1.397862672881070134e+00,-1.091900117223902011e+00
-1.383519984555362070e+00,-1.109154732107675123e+00
-1.368855845738012444e+00,-1.126188951279274431e+00
-1.353942424873764372e+00,-1.142926367080649763e+00
-1.338698676158788681e+00,-1.159548311851039237e+00
-1.323271766974059238e+00,-1.175956242022622389e+00
-1.307643275157536422e+00,-1.192230149304753795e+00
-1.291828841868682964e+00,-1.208271065624277441e+00
-1.275814643567102058e+00,-1.224255511396665330e+00
-1.259797909277627248e+00,-1.240238948241937589e+00
