1.300000000000000044e+00,-1.699999999999999956e+00
1.286873901153227973e+00,-1.699985834031894072e+00
1.264296620835298590e+00,-1.699906247458102815e+00
1.241669890447810509e+00,-1.699776826248486916e+00
1.219058349888962889e+00,-1.699609244310559042e+00
1.196459498160573176e+00,-1.699410678873262137e+00
1.173851089935498582e+00,-1.699195399880136348e+00
1.151247823575141771e+00,-1.698964973159667879e+00
1.129199110640818349e+00,-1.698733070833075232e+00
1.109711201650313450e+00,-1.698515508772860949e+00
1.094082953654673229e+00,-1.698322232597472059e+00
1.071955197845335883e+00,-1.697883453291139544e+00
1.049216027101580684e+00,-1.697547306285029922e+00
1.038025523127480865e+00,-1.697643378964085015e+00
1.038884921738049805e+00,-1.697539888010237030e+00
1.044684025428869623e+00,-1.697147406373336720e+00
1.050772697502913244e+00,-1.696587087107915615e+00
1.055805892904410737e+00,-1.696028403643947025e+00
1.055011287558746957e+00,-1.696175249824966924e+00
1.055592336190842806e+00,-1.696070800119290567e+00
1.055170602739411878e+00,-1.696130360022715999e+00
1.055283246925852403e+00,-1.696099300595842685e+00
1.054185899992479802e+00,-1.696257591306024937e+00
1.054483811473442278e+00,-1.696209615070450649e+00
1.053922804286027137e+00,-1.696281320524036351e+00
1.054191605996322778e+00,-1.696224615733775254e+00
1.053209824083069845e+00,-1.696344907392110857e+00
1.053388281379790570e+00,-1.696309369562862823e+00
1.052610616315641678e+00,-1.696411329424802439e+00
1.053250250130396859e+00,-1.696338419335014391e+00
1.052156043241262440e+00,-1.696471540599630012e+00
1.048462963399575454e+00,-1.697033244710996369e+00
1.055615750196329028e+00,-1.694476204679818299e+00
1.049676367804937005e+00,-1.697893759689074855e+00
1.037193205059229406e+00,-1.703864145705843214e+00
1.030211699659964175e+00,-1.708052311102204124e+00
1.033224370498001976e+00,-1.704632877850022821e+00
1.033476948196552225e+00,-1.704465887743099817e+00
1.027111629788949543e+00,-1.712187768880102823e+00
1.019147392027266674e+00,-1.723589683379782800e+00
1.009430447562638111e+00,-1.740584600000987914e+00
1.000794105369084974e+00,-1.758584000155229976e+00
9.934505164882401207e-01,-1.777247561874393478e+00
9.867698256021407710e-01,-1.799270508360304222e+00
9.820775511803837565e-01,-1.821821995045941334e+00
9.787420121111752858e-01,-1.844405876367624764e+00
9.760471104279409005e-01,-1.866957506164321323e+00
9.737006545438174898e-01,-1.889554200037886877e+00
9.715820097077315642e-01,-1.912130234746238555e+00
9.695991003437338662e-01,-1.934700013612927538e+00
9.671610220876288855e-01,-1.953995610293128404e+00
9.595073675783131195e-01,-1.973096914448197570e+00
9.476921529118097487e-01,-1.990686004595996650e+00
9.330035967393145446e-01,-2.006195743426476774e+00
9.162320453597068148e-01,-2.020591926300754793e+00
8.986009388034893464e-01,-2.034080464464659954e+00
8.802171795652606878e-01,-2.046453623394425048e+00
8.610306461565893077e-01,-2.057452018801559923e+00
8.408460011799415712e-01,-2.067046331750317822e+00
8.203612035536826941e-01,-2.074875646359443326e+00
7.990655730404729873e-01,-2.081292157625555195e+00
7.775207167464198710e-01,-2.086420162509168730e+00
7.556070025171358617e-01,-2.090428543707420594e+00
7.335961944534691304e-01,-2.093370531880293761e+00
7.113108683304094626e-01,-2.095372177754351917e+00
6.889354892810978237e-01,-2.096471260962778693e+00
6.666515369809807856e-01,-2.096746141810271080e+00
6.443126634091593807e-01,-2.096293904578830247e+00
6.218718965477144645e-01,-2.095260935655158807e+00
5.994667318659526734e-01,-2.093780401631192056e+00
5.770166403532888122e-01,-2.091985976624858967e+00
5.545476000626157198e-01,-2.089979782444998158e+00
5.320394133810439907e-01,-2.087840938723547701e+00
5.095631902345477693e-01,-2.085632931759347830e+00
4.870653272277901125e-01,-2.083374717231459172e+00
4.645832598852867035e-01,-2.081090291113373514e+00
4.425456067883555278e-01,-2.078385641500288372e+00
4.205875489446769255e-01,-2.074661948219094665e+00
3.985323024336002162e-01,-2.070096638572251013e+00
3.767585656226435931e-01,-2.064952924850039562e+00
3.549856771938336708e-01,-2.059240498752724857e+00
3.333480122793973099e-01,-2.053153686735457839e+00
3.117252135981612438e-01,-2.046779028170615522e+00
2.901131022667405301e-01,-2.040232748213368641e+00
2.685189437026120340e-01,-2.033594583505111686e+00
2.469128080015730031e-01,-2.026907391712414519e+00
2.253123044326965363e-01,-2.020204278860763480e+00
2.037187594097928656e-01,-2.013496302329759402e+00
1.812876697591385144e-01,-2.007829264942224690e+00
1.582934472207902787e-01,-2.004988806739583573e+00
1.349310354994597838e-01,-2.004952770629871761e+00
1.121090927158442246e-01,-2.007200243315130361e+00
8.926186220140595873e-02,-2.011536167559413890e+00
6.692641080439937218e-02,-2.017477036273505053e+00
4.505218028445844708e-02,-2.024544272801421130e+00
2.896164586613000219e-02,-2.030653512199958488e+00
8.278398140769086672e-03,-2.040400819474289751e+00
-1.187310730370502374e-02,-2.051300363899488222e+00
-3.096604509935314831e-02,-2.063708709089658200e+00
-4.902962954853978816e-02,-2.077775032463482940e+00
-6.682272286941216832e-02,-2.091550441856502296e+00
-8.496836420461678641e-02,-2.104152023554107132e+00
-1.038791682378148590e-01,-2.115037607299326439e+00
-1.236388039541696932e-01,-2.124095241822540281e+00
-1.441842362988384751e-01,-2.131367496196320044e+00
-1.653358870574873629e-01,-2.136905081669187911e+00
-1.871262449848453691e-01,-2.141091996136153863e+00
-2.092074176780499839e-01,-2.144270498074086095e+00
-2.314264104495521168e-01,-2.146615912350065436e+00
-2.538066049388079670e-01,-2.148343017166571833e+00
-2.762529324067433678e-01,-2.149625662283133121e+00
-2.987399542792274487e-01,-2.150583295889177293e+00
-3.212978814489355073e-01,-2.151336309853793427e+00
-3.438443489567661326e-01,-2.151929451522930137e+00
-3.664131164680055064e-01,-2.152376844108137899e+00
-3.889695030781748497e-01,-2.152699229541133796e+00
-4.115306708853671003e-01,-2.152916087323789363e+00
-4.341061001768355965e-01,-2.153049485318480283e+00
-4.566829693027389392e-01,-2.153132656353538454e+00
-4.792882729208725046e-01,-2.153178322892129071e+00
-5.018956907725729000e-01,-2.153204714363401440e+00
-5.245086576064730277e-01,-2.153224376065450585e+00
-5.471199969847788669e-01,-2.153236059099910449e+00
-5.697301877559151073e-01,-2.153244839510469966e+00
-5.923447697310838533e-01,-2.153251973918749673e+00
-6.149516448523995038e-01,-2.153255173140014911e+00
-6.375657408430038808e-01,-2.153258782388424830e+00
-6.601780528418333960e-01,-2.153260048750020861e+00
-6.827894130065009781e-01,-2.153260834833963244e+00
-7.054054353947425415e-01,-2.153262884975714275e+00
-7.280137352725770672e-01,-2.153261798277119610e+00
-7.506272269946143716e-01,-2.153262177693422874e+00
-7.732422983030317054e-01,-2.153261172420431357e+00
-7.958496285479729204e-01,-2.153260509624293384e+00
-8.184632567463308028e-01,-2.153260217325615233e+00
-8.410763125579734378e-01,-2.153256339436335765e+00
-8.636895761696324891e-01,-2.153255028478815003e+00
-8.863026207034316872e-01,-2.153252618500002491e+00
-9.089126032228470597e-01,-2.153249906258861479e+00
-9.315285360247461677e-01,-2.153248120620891104e+00
-9.541416274213543325e-01,-2.153243852881850273e+00
-9.767511199226333041e-01,-2.153242338427683311e+00
-9.993630190788762580e-01,-2.153239779979603252e+00
-1.021974695455003301e+00,-2.153233898130600732e+00
-1.044590830912196511e+00,-2.153230464274741962e+00
-1.067202727872873513e+00,-2.153224765301821275e+00
-1.089811411009780517e+00,-2.153220911591366526e+00
-1.112426514417570900e+00,-2.153216340664384276e+00
-1.135038791630668564e+00,-2.153209504367594729e+00
-1.157652450301769997e+00,-2.153205184799996452e+00
-1.180263116865654105e+00,-2.153199243784155392e+00
-1.202874766574182575e+00,-2.153193304772279770e+00
-1.225490879117526077e+00,-2.153188309697569469e+00
-1.248099667629312126e+00,-2.153181219639335175e+00
-1.270710133813833353e+00,-2.153175964739193926e+00
-1.293324200782895117e+00,-2.153169357641240289e+00
-1.315936095313189780e+00,-2.153162566200300443e+00
-1.338549601393328903e+00,-2.153156988906139269e+00
-1.360753879922695475e+00,-2.153147526444574300e+00
-1.378987185530118786e+00,-2.153118179191054082e+00
-1.393697358283870313e+00,-2.153076880481819444e+00
-1.405329647671878845e+00,-2.153023912620043223e+00
-1.415331757519885159e+00,-2.152949782757342057e+00
-1.422541461648237471e+00,-2.152881657714246000e+00
-1.427564295086506618e+00,-2.152819639968143406e+00
-1.432212816211630324e+00,-2.152753155374578675e+00
-1.435298620386261215e+00,-2.152694892553891126e+00
-1.422544475879613746e+00,-2.153233998999368293e+00
-1.400765316001566729e+00,-2.154509026403280014e+00
-1.400430332289322344e+00,-2.153870754577694502e+00
-1.417093117063239704e+00,-2.151133235160641810e+00
-1.435620325394307839e+00,-2.147470237810778837e+00
-1.452407674286855466e+00,-2.143616123929824813e+00
-1.468096601603062767e+00,-2.139708294161728475e+00
-1.482189666374319259e+00,-2.136006301209272706e+00
-1.494741263550120047e+00,-2.132599087196826115e+00
-1.505838782052369096e+00,-2.129512452625996310e+00
-1.515697109561831679e+00,-2.126715538000064409e+00
-1.523432111742644590e+00,-2.124489231824569391e+00
-1.530845201684402745e+00,-2.122317199939862231e+00
-1.535942227694161444e+00,-2.120806927799067765e+00
-1.542319429679450460e+00,-2.118880319364959686e+00
-1.546565689135401156e+00,-2.117585438766513839e+00
-1.551906375814761763e+00,-2.115932294403492619e+00
-1.557138745099591048e+00,-2.114296413510103445e+00
-1.564075985357270326e+00,-2.112106308252252873e+00
-1.569861257817368516e+00,-2.110267646351817739e+00
-1.577133303202939985e+00,-2.107935230311994257e+00
-1.579452849233305978e+00,-2.107236611405753468e+00
-1.583461662243424328e+00,-2.105923549243561954e+00
-1.589015667731801695e+00,-2.104092538151334679e+00
-1.590353149254768450e+00,-2.103683616084767838e+00
-1.593208706699579036e+00,-2.102726163034118745e+00
-1.597717239303862558e+00,-2.101202549455923219e+00
-1.598122777127505945e+00,-2.101099794319470249e+00
-1.600405977814622238e+00,-2.100316983242335844e+00
-1.604456318538848292e+00,-2.098919453507943622e+00
-1.605081866282791925e+00,-2.098721657601891444e+00
-1.607182519387019726e+00,-2.097987392199936796e+00
-1.610905434832903271e+00,-2.096678228416658740e+00
-1.611358588014086379e+00,-2.096535241349785306e+00
-1.613220372428783023e+00,-2.095872934173450108e+00
-1.616625180439398513e+00,-2.094655922120402192e+00
-1.616869319181181819e+00,-2.094579290336869182e+00
-1.618449321412499753e+00,-2.094006424763072527e+00
-1.621510804003701622e+00,-2.092897635236736331e+00
-1.623720104386848995e+00,-2.092091900528491699e+00
-1.626378384234423935e+00,-2.091122932829131642e+00
