start_x,start_y,goal_x,goal_y,path_length
1.5283515463823658,-0.4166756616297067,1.0854743387493664,1.381238010561583,1.8780777564278475
0.20631971983308528,1.8555460802868176,-1.828480769898162,1.0942016753885202,2.208180916389157
-0.4846809356975892,1.815235620278822,-1.935346677775732,-1.4193478866063884,3.798962772421522
0.48466058351665353,-1.6055057206730656,-0.13709563547735426,-1.0590277957688623,0.9603465074957014
-0.4404765164446367,-1.1900590493965293,0.2851262123098639,-0.8197808197994072,0.8146197194332804
-0.9722669192268221,-1.6195256813777976,-1.5935331483751534,-0.03818675337975863,1.7421271165273926
-1.5550719713905528,-0.2571845115873632,1.4952266071049998,-0.16199818221538154,5.698052298029071
0.46630692063612234,0.7649150340246225,1.6552583118748734,0.5876378879468662,1.7877830682747222
0.9693736014383267,-0.8244312178538933,-0.2828552854027766,-1.154117167420229,2.560665821750386
-0.3257517957318097,-1.2312692518282904,1.4722881595337545,1.4840705682770103,4.903099857289819
0.238838064252322,-1.017922744671273,-0.7004552625084179,0.815417661107114,6.648061689136548
-1.84205995809224,1.1959342554544308,0.8676392513397122,0.6710580977851359,3.2515533879735505
-0.28552389607534945,-0.05097946329108405,-1.5658366491468914,-1.9868345331367268,2.8488603130843777
0.025783287045111347,-1.4083763327309224,-0.8472179746063677,1.2212656736181642,5.584768079787956
1.705813497075221,1.8667529185701657,1.794113227804191,-1.041938071056118,2.9100309475295854
0.766181097460847,0.730176760656045,0.20238447564447348,1.7536643685108726,1.209126003704911
0.3061284581949728,1.6972216775565019,1.9867814126032828,-0.623219081262905,3.008623714665889
-1.1269889092122205,-0.31596013337853224,-0.06133510262431452,-1.7023527157894112,3.657519510711562
1.567345017382534,-0.32588379270863754,-1.9271969398439794,-0.011632606899092401,5.726103382101076
-0.29473887575504376,1.984479469530792,1.8574902086166936,1.5627363086131645,2.1931614909523645
1.5162732380339645,0.9300078741893247,-1.4232501314772597,0.9260928099216983,3.4968232404094866
1.8156490697442518,1.3190506771241992,1.646460450818104,1.156760364580279,0.2344417503768058
-0.3461392824692342,-1.2835912942313379,0.036254966464994265,1.6532151684584524,5.860058865437775
0.40110261732731445,-0.6517264845804229,1.7038389582677338,-1.1235947760493339,3.328454415225268
1.4673795070804516,1.3777926502809512,-0.5683351306599445,1.0466703531523738,3.512560620723101
-1.5924590093276731,1.6142439788182807,1.5824757330521648,-1.3489190185808053,5.442172009882171
-1.878908271068863,0.6417220953576277,-1.2086880940652764,-1.0628427846787676,1.8785508075166275
